user_id,order_id,problem_id,skill_name,correct,prior_success,prior_failure
80173,22798580,46830,Venn Diagram,0,9,8
80173,22798656,46833,Venn Diagram,1,9,9
80173,23004454,46803,Venn Diagram,1,10,9
80173,23004567,46857,Venn Diagram,1,11,9
80174,21483865,57620,Venn Diagram,1,0,0
80174,21483890,57515,Venn Diagram,1,1,0
80174,21483911,57536,Venn Diagram,1,2,0
80174,21483927,57545,Venn Diagram,1,3,0
80174,21484065,46839,Venn Diagram,0,4,0
80174,21852683,46863,Venn Diagram,1,4,1
80174,21852776,46797,Venn Diagram,1,5,1
80174,21852837,46845,Venn Diagram,1,6,1
80175,21645835,57638,Venn Diagram,1,0,0
80175,21645929,57587,Venn Diagram,1,1,0
80175,21646166,46803,Venn Diagram,0,2,0
80175,21871135,57497,Venn Diagram,0,2,1
80175,21871262,57548,Venn Diagram,0,2,2
80175,21871319,57494,Venn Diagram,1,2,3
80175,21871355,57491,Venn Diagram,1,3,3
80175,21871363,57467,Venn Diagram,0,4,3
80175,21871625,46875,Venn Diagram,1,4,4
80175,21871707,46863,Venn Diagram,0,5,4
80175,22077071,57533,Venn Diagram,1,5,5
80175,22077825,57509,Venn Diagram,1,6,5
80175,22078100,57512,Venn Diagram,1,7,5
80176,22079878,57551,Venn Diagram,1,0,0
80176,22080300,57545,Venn Diagram,0,1,0
80176,22081837,46812,Venn Diagram,0,1,1
80176,22084787,46869,Venn Diagram,0,1,2
80176,22085679,46875,Venn Diagram,1,1,3
80176,22085781,46803,Venn Diagram,0,2,3
80176,22085990,46842,Venn Diagram,0,2,4
80176,22345094,46857,Venn Diagram,0,2,5
80176,22345672,46872,Venn Diagram,0,2,6
80176,22346191,57461,Venn Diagram,0,2,7
80176,22346279,57488,Venn Diagram,1,2,8
80176,22346352,57470,Venn Diagram,1,3,8
80176,22346543,57518,Venn Diagram,1,4,8
80177,22318318,57593,Venn Diagram,0,0,0
80177,22318639,57536,Venn Diagram,0,0,1
80177,22318845,57524,Venn Diagram,1,0,2
80177,22318864,57467,Venn Diagram,1,1,2
80177,22318872,57500,Venn Diagram,0,2,2
80177,22318946,46848,Venn Diagram,0,2,3
80177,22319388,46866,Venn Diagram,1,2,4
80177,22319478,46809,Venn Diagram,1,3,4
80177,22319524,46860,Venn Diagram,1,4,4
80177,22319619,57509,Venn Diagram,1,5,4
80177,22319692,57548,Venn Diagram,1,6,4
80177,22507257,57590,Venn Diagram,0,7,4
80177,22507375,57617,Venn Diagram,1,7,5
80177,22507405,57512,Venn Diagram,0,8,5
80177,22507518,57635,Venn Diagram,1,8,6
80177,22507555,57626,Venn Diagram,1,9,6
80177,22507568,57605,Venn Diagram,1,10,6
80179,21223263,57587,Venn Diagram,0,0,0
80179,21223603,57548,Venn Diagram,0,0,1
80179,21224142,57464,Venn Diagram,1,0,2
80179,21224234,57518,Venn Diagram,1,1,2
80179,21224304,57602,Venn Diagram,1,2,2
80179,21224498,46845,Venn Diagram,1,3,2
80179,21224691,46821,Venn Diagram,0,4,2
80179,21294842,46830,Venn Diagram,1,4,3
80179,21294891,46851,Venn Diagram,1,5,3
80179,21294925,46866,Venn Diagram,1,6,3
80179,21294964,57548,Venn Diagram,1,7,3
80179,21294988,57461,Venn Diagram,1,8,3
80180,22798144,57515,Venn Diagram,0,0,0
80180,22798540,57614,Venn Diagram,0,0,1
80180,22798692,57593,Venn Diagram,1,0,2
80180,22798711,57473,Venn Diagram,0,1,2
80180,22798877,57494,Venn Diagram,1,1,3
80181,21380787,57608,Venn Diagram,1,0,0
80181,21380830,57524,Venn Diagram,0,1,0
80181,21380900,57557,Venn Diagram,1,1,1
80181,21380908,57614,Venn Diagram,1,2,1
80181,21380913,57560,Venn Diagram,1,3,1
80181,21381692,57533,Venn Diagram,1,4,1
80181,21381706,57509,Venn Diagram,1,5,1
80181,21495887,46803,Venn Diagram,0,6,1
80181,21495967,46866,Venn Diagram,0,6,2
80181,21496014,46839,Venn Diagram,0,6,3
80181,21496073,46848,Venn Diagram,0,6,4
80181,21496114,46830,Venn Diagram,0,6,5
80181,21596535,46857,Venn Diagram,0,6,6
80181,21596591,46869,Venn Diagram,1,6,7
80181,21596650,46851,Venn Diagram,1,7,7
80181,21596663,46836,Venn Diagram,1,8,7
80182,21142424,57548,Venn Diagram,0,0,0
80182,21142470,57599,Venn Diagram,0,0,1
80182,21142485,57461,Venn Diagram,1,0,2
80182,21142492,57533,Venn Diagram,0,1,2
80182,21142530,57557,Venn Diagram,0,1,3
80182,21142556,46836,Venn Diagram,0,1,4
80182,21142580,46854,Venn Diagram,1,1,5
80182,21142587,46839,Venn Diagram,1,2,5
80182,21142593,46794,Venn Diagram,1,3,5
80182,21142623,57515,Venn Diagram,1,4,5
80182,21142631,57506,Venn Diagram,1,5,5
80182,21169526,57527,Venn Diagram,1,6,5
80182,21169548,57485,Venn Diagram,1,7,5
80182,21169555,57638,Venn Diagram,0,8,5
80182,21169605,57572,Venn Diagram,1,8,6
80182,21169612,57623,Venn Diagram,1,9,6
80182,21169618,57494,Venn Diagram,1,10,6
80350,23175743,57554,Venn Diagram,0,0,0
80350,23175757,57632,Venn Diagram,1,0,1
80350,23175784,57587,Venn Diagram,1,1,1
80350,23175790,57614,Venn Diagram,1,2,1
80350,23175810,46794,Venn Diagram,0,3,1
80350,23176083,57503,Venn Diagram,0,3,2
80350,28805108,46851,Venn Diagram,1,3,3
80350,28805132,46803,Venn Diagram,1,4,3
80350,28805169,57530,Venn Diagram,1,5,3
80350,28805178,57515,Venn Diagram,1,6,3
80352,28803762,57482,Venn Diagram,0,0,0
80352,28804027,57620,Venn Diagram,1,0,1
80352,28804079,57554,Venn Diagram,1,1,1
80352,28804135,57635,Venn Diagram,1,2,1
80352,28804272,46842,Venn Diagram,1,3,1
80352,28804388,46794,Venn Diagram,1,4,1
80352,28804765,57509,Venn Diagram,1,5,1
80352,28804780,57548,Venn Diagram,0,6,1
80352,28804825,57485,Venn Diagram,1,6,2
80352,28804850,57473,Venn Diagram,1,7,2
80352,28804860,57533,Venn Diagram,1,8,2
80353,22911280,57581,Venn Diagram,1,0,0
80353,22911312,57557,Venn Diagram,1,1,0
80353,22911343,46851,Venn Diagram,0,2,0
80353,22911583,46836,Venn Diagram,0,2,1
80353,22911683,46848,Venn Diagram,1,2,2
80353,22911697,46806,Venn Diagram,1,3,2
80353,22911710,46881,Venn Diagram,1,4,2
80353,23353971,57500,Venn Diagram,1,5,2
80353,23353995,57527,Venn Diagram,1,6,2
80358,22099251,57566,Venn Diagram,1,0,0
80358,22099260,57533,Venn Diagram,0,1,0
80358,22099274,57614,Venn Diagram,0,1,1
80358,22099299,57461,Venn Diagram,0,1,2
80358,22099629,57629,Venn Diagram,0,1,3
80358,22797288,57479,Venn Diagram,0,1,4
80358,22797632,57605,Venn Diagram,1,1,5
80358,22797695,57617,Venn Diagram,1,2,5
80358,22798611,46863,Venn Diagram,0,3,5
80358,22798808,46794,Venn Diagram,1,3,6
80360,22266162,57479,Venn Diagram,0,0,0
80360,22266203,57608,Venn Diagram,0,0,1
80360,22266238,57620,Venn Diagram,1,0,2
80360,22266255,57509,Venn Diagram,1,1,2
80360,22266265,57515,Venn Diagram,0,2,2
80360,22330861,57476,Venn Diagram,1,2,3
80360,22330880,57533,Venn Diagram,1,3,3
80360,22330888,57548,Venn Diagram,1,4,3
80360,22330946,57497,Venn Diagram,1,5,3
80360,22330973,57470,Venn Diagram,1,6,3
80360,22330988,46800,Venn Diagram,0,7,3
80649,22846451,93213,Venn Diagram,1,0,0
80649,22846618,93235,Venn Diagram,1,1,0
80649,22846755,93180,Venn Diagram,0,2,0
80649,22847097,93156,Venn Diagram,1,2,1
80649,22847200,93187,Venn Diagram,1,3,1
80649,22847280,93204,Venn Diagram,1,4,1
80649,22847591,57461,Venn Diagram,1,5,1
80649,22847674,57581,Venn Diagram,1,6,1
80649,22847776,57482,Venn Diagram,1,7,1
80649,22847936,57506,Venn Diagram,1,8,1
80649,22848031,57527,Venn Diagram,1,9,1
80649,22848100,57482,Venn Diagram,1,10,1
80649,22848183,46959,Venn Diagram,0,11,1
80649,22848710,46911,Venn Diagram,1,11,2
80649,22848788,46971,Venn Diagram,1,12,2
80649,22848913,46917,Venn Diagram,1,13,2
80649,22849026,46851,Venn Diagram,0,14,2
80650,22846439,93213,Venn Diagram,1,0,0
80650,22846520,93175,Venn Diagram,0,1,0
80650,22847211,93153,Venn Diagram,0,1,1
80650,22903139,93196,Venn Diagram,0,1,2
80650,22903219,93157,Venn Diagram,1,1,3
80650,22903290,93234,Venn Diagram,1,2,3
80650,22903307,93237,Venn Diagram,1,3,3
80650,22903327,57602,Venn Diagram,1,4,3
80650,22903394,57482,Venn Diagram,1,5,3
80650,22903403,57476,Venn Diagram,0,6,3
80650,22903437,57563,Venn Diagram,1,6,4
80650,22903455,57485,Venn Diagram,1,7,4
80650,22903467,57500,Venn Diagram,1,8,4
80650,22903474,57491,Venn Diagram,1,9,4
80650,22903481,57485,Venn Diagram,1,10,4
80651,22846445,93225,Venn Diagram,1,0,0
80651,22846590,93207,Venn Diagram,1,1,0
80651,22846727,93219,Venn Diagram,1,2,0
80651,22847234,57542,Venn Diagram,1,3,0
80651,22847888,57479,Venn Diagram,1,4,0
80651,22848028,57494,Venn Diagram,1,5,0
80651,22848190,57542,Venn Diagram,1,6,0
80651,22848316,57473,Venn Diagram,1,7,0
80651,22848570,57512,Venn Diagram,1,8,0
80651,23893770,46854,Venn Diagram,0,9,0
80651,23895329,46851,Venn Diagram,0,9,1
80651,23895642,46827,Venn Diagram,0,9,2
80651,23896033,46881,Venn Diagram,1,9,3
80651,23896071,46878,Venn Diagram,1,10,3
80715,22857343,93243,Venn Diagram,1,0,0
80715,22857776,93233,Venn Diagram,1,1,0
80715,22857887,93189,Venn Diagram,0,2,0
80715,22858013,93241,Venn Diagram,1,2,1
80715,22858500,93173,Venn Diagram,1,3,1
80715,22858618,93146,Venn Diagram,1,4,1
80715,22858802,57599,Venn Diagram,1,5,1
80715,22859311,57557,Venn Diagram,1,6,1
80715,22859436,57491,Venn Diagram,1,7,1
80715,22859766,57503,Venn Diagram,0,8,1
80715,22860205,57533,Venn Diagram,1,8,2
80715,22860341,57491,Venn Diagram,1,9,2
80715,22860423,57548,Venn Diagram,1,10,2
80715,22860682,46845,Venn Diagram,0,11,2
80715,22862323,46956,Venn Diagram,1,11,3
80715,22863394,46794,Venn Diagram,0,12,3
80715,22864742,46848,Venn Diagram,1,12,4
80715,22865136,46968,Venn Diagram,1,13,4
80715,22865979,46863,Venn Diagram,1,14,4
80715,22866211,46800,Venn Diagram,1,15,4
80717,22860044,93146,Venn Diagram,0,0,0
80717,22861029,93203,Venn Diagram,1,0,1
80717,22861441,93179,Venn Diagram,1,1,1
80717,22861653,93160,Venn Diagram,1,2,1
80717,22861889,57632,Venn Diagram,1,3,1
80717,22863084,57596,Venn Diagram,1,4,1
80717,22863369,57485,Venn Diagram,0,5,1
80717,22864400,57467,Venn Diagram,1,5,2
80717,22864519,57557,Venn Diagram,1,6,2
80717,22864891,57548,Venn Diagram,1,7,2
80717,22865098,57500,Venn Diagram,1,8,2
80717,22865174,57488,Venn Diagram,1,9,2
80717,22865394,46806,Venn Diagram,0,10,2
80717,22866403,46815,Venn Diagram,1,10,3
80717,22866784,46812,Venn Diagram,0,11,3
80717,22867586,46851,Venn Diagram,1,11,4
80717,22867959,46878,Venn Diagram,1,12,4
80717,22868167,46842,Venn Diagram,0,13,4
80717,22868848,46824,Venn Diagram,1,13,5
80717,22869200,46815,Venn Diagram,1,14,5
80717,22869526,46809,Venn Diagram,1,15,5
80717,23012933,57608,Venn Diagram,1,16,5
80717,23013038,46803,Venn Diagram,0,17,5
80717,23013218,46848,Venn Diagram,0,17,6
80717,23013372,46914,Venn Diagram,1,17,7
80717,23013452,46926,Venn Diagram,1,18,7
80717,23013484,46800,Venn Diagram,1,19,7
80718,22857824,93189,Venn Diagram,0,0,0
80718,22858198,93146,Venn Diagram,1,0,1
80718,22858567,93147,Venn Diagram,0,1,1
80718,22859029,93158,Venn Diagram,1,1,2
80718,22859350,93178,Venn Diagram,1,2,2
80718,22859571,93149,Venn Diagram,1,3,2
80718,22860183,57461,Venn Diagram,1,4,2
80718,22860534,57530,Venn Diagram,1,5,2
80718,22860755,57527,Venn Diagram,1,6,2
80718,22861435,57527,Venn Diagram,1,7,2
80718,22861758,57479,Venn Diagram,1,8,2
80718,22862017,57488,Venn Diagram,1,9,2
80718,22862498,46842,Venn Diagram,0,10,2
80718,22864861,46797,Venn Diagram,1,10,3
80718,22865052,46839,Venn Diagram,0,11,3
80718,22865935,46821,Venn Diagram,1,11,4
80718,22866129,46914,Venn Diagram,0,12,4
80718,22867139,46878,Venn Diagram,0,12,5
80718,22867962,46881,Venn Diagram,0,12,6
80718,22868276,46815,Venn Diagram,0,12,7
80718,22868516,46803,Venn Diagram,0,12,8
80718,22868829,46854,Venn Diagram,0,12,9
80719,22857103,93178,Venn Diagram,0,0,0
80719,22857650,93230,Venn Diagram,0,0,1
80719,22858077,93187,Venn Diagram,0,0,2
80719,22858657,93154,Venn Diagram,1,0,3
80719,22859072,93165,Venn Diagram,1,1,3
80719,22859714,93168,Venn Diagram,1,2,3
80719,22860369,57635,Venn Diagram,0,3,3
80719,22861814,57509,Venn Diagram,0,3,4
80719,22862843,57494,Venn Diagram,0,3,5
80719,22863608,57506,Venn Diagram,0,3,6
80719,22864340,57554,Venn Diagram,0,3,7
80719,22865580,57494,Venn Diagram,1,3,8
80719,22865948,57479,Venn Diagram,0,4,8
80719,22867189,57527,Venn Diagram,1,4,9
80719,22867516,57521,Venn Diagram,1,5,9
80719,22867735,57530,Venn Diagram,1,6,9
80719,22867985,46950,Venn Diagram,0,7,9
80719,22868642,46854,Venn Diagram,0,7,10
80719,22869611,46839,Venn Diagram,0,7,11
80807,21479785,57512,Venn Diagram,0,0,0
80807,24235889,46842,Venn Diagram,0,0,1
80807,24236115,57602,Venn Diagram,0,0,2
80807,24825637,57545,Venn Diagram,0,0,3
80807,24825655,57542,Venn Diagram,1,0,4
80807,24825662,57530,Venn Diagram,1,1,4
80807,24825668,57623,Venn Diagram,0,2,4
80807,24825681,57614,Venn Diagram,1,2,5
80807,24825687,57533,Venn Diagram,1,3,5
80807,24825693,57596,Venn Diagram,1,4,5
80807,24825727,46896,Venn Diagram,0,5,5
80807,24825745,46938,Venn Diagram,1,5,6
80807,24825752,46878,Venn Diagram,0,6,6
80807,24825781,46794,Venn Diagram,0,6,7
80807,24825840,46953,Venn Diagram,1,6,8
80807,24825880,46941,Venn Diagram,1,7,8
80807,24825899,46899,Venn Diagram,1,8,8
80807,24827680,57500,Venn Diagram,0,9,8
80807,24827696,57467,Venn Diagram,1,9,9
80807,24827704,57491,Venn Diagram,1,10,9
80807,24827709,57485,Venn Diagram,1,11,9
80807,24827722,46836,Venn Diagram,0,12,9
80807,24827753,46797,Venn Diagram,1,12,10
80807,24827762,46806,Venn Diagram,1,13,10
80807,24827768,46830,Venn Diagram,1,14,10
80911,21897970,93242,Venn Diagram,0,0,0
80911,21898197,93216,Venn Diagram,1,0,1
80911,21898294,93228,Venn Diagram,1,1,1
80911,21898355,93151,Venn Diagram,0,2,1
80911,21899550,93148,Venn Diagram,0,2,2
80911,21900150,93152,Venn Diagram,0,2,3
80911,21900274,93189,Venn Diagram,1,2,4
80911,21900455,57545,Venn Diagram,1,3,4
80911,21900510,57608,Venn Diagram,1,4,4
80912,21897441,93222,Venn Diagram,1,0,0
80912,21898065,57566,Venn Diagram,1,1,0
80912,21898260,57500,Venn Diagram,0,2,0
80912,21898747,57575,Venn Diagram,0,2,1
80912,21899159,57530,Venn Diagram,0,2,2
80912,21899923,57509,Venn Diagram,1,2,3
80914,21896256,93226,Venn Diagram,1,0,0
80914,21896664,57539,Venn Diagram,0,1,0
80914,21897552,57533,Venn Diagram,1,1,1
80915,21900323,93186,Venn Diagram,0,0,0
80915,21900845,93175,Venn Diagram,0,0,1
80915,21901282,93190,Venn Diagram,1,0,2
80915,21901374,93226,Venn Diagram,0,1,2
80915,21901655,93176,Venn Diagram,0,1,3
80915,21901865,93217,Venn Diagram,1,1,4
80915,21901975,93146,Venn Diagram,1,2,4
80915,21902160,57527,Venn Diagram,1,3,4
80915,21902268,57467,Venn Diagram,1,4,4
80916,21895897,93159,Venn Diagram,0,0,0
80916,21896221,93186,Venn Diagram,1,0,1
80916,21896333,93219,Venn Diagram,1,1,1
80916,21896414,93147,Venn Diagram,0,2,1
80916,21896835,93172,Venn Diagram,1,2,2
80916,21896897,93165,Venn Diagram,1,3,2
80916,21896969,93167,Venn Diagram,0,4,2
80916,21897181,57554,Venn Diagram,1,4,3
80916,21897347,57536,Venn Diagram,0,5,3
80916,21897609,57485,Venn Diagram,1,5,4
80916,21897702,57617,Venn Diagram,1,6,4
80916,21897798,57590,Venn Diagram,1,7,4
80917,21897334,93150,Venn Diagram,1,0,0
80917,21897620,57542,Venn Diagram,1,1,0
80917,21897757,57584,Venn Diagram,1,2,0
80918,21900297,93196,Venn Diagram,0,0,0
80918,21900684,93205,Venn Diagram,0,0,1
80918,21901723,93150,Venn Diagram,0,0,2
80918,21901856,93199,Venn Diagram,1,0,3
80918,21901914,93228,Venn Diagram,1,1,3
80918,21901979,93208,Venn Diagram,1,2,3
80918,21903072,57527,Venn Diagram,0,3,3
80918,21903399,57566,Venn Diagram,0,3,4
80918,21903581,57494,Venn Diagram,0,3,5
80919,21897875,93232,Venn Diagram,1,0,0
80919,21898267,57626,Venn Diagram,1,1,0
80919,21898358,57494,Venn Diagram,0,2,0
80919,21898719,57515,Venn Diagram,1,2,1
80919,21898787,57560,Venn Diagram,0,3,1
80919,21899161,57605,Venn Diagram,1,3,2
80923,21899352,93236,Venn Diagram,0,0,0
80923,21899647,93243,Venn Diagram,1,0,1
80923,21899853,93216,Venn Diagram,0,1,1
80923,21900170,93237,Venn Diagram,1,1,2
80923,21900260,93189,Venn Diagram,1,2,2
80923,21900434,93245,Venn Diagram,1,3,2
80923,21900630,57614,Venn Diagram,0,4,2
80923,21901113,57521,Venn Diagram,0,4,3
80923,21901530,57482,Venn Diagram,1,4,4
80923,21901597,57512,Venn Diagram,1,5,4
80923,21901652,57533,Venn Diagram,1,6,4
80924,21898491,57536,Venn Diagram,0,0,0
80924,21899290,57521,Venn Diagram,0,0,1
80924,21899716,57575,Venn Diagram,0,0,2
80924,21900037,57533,Venn Diagram,1,0,3
80924,21900675,57530,Venn Diagram,0,1,3
80925,21899726,93234,Venn Diagram,1,0,0
80925,21900053,57485,Venn Diagram,0,1,0
80925,21900862,57632,Venn Diagram,1,1,1
80925,21900995,57563,Venn Diagram,1,2,1
80925,21901073,57518,Venn Diagram,1,3,1
80928,21902693,93208,Venn Diagram,0,0,0
80950,21921744,93232,Venn Diagram,1,0,0
80950,21921957,57623,Venn Diagram,1,1,0
80950,21922020,57494,Venn Diagram,0,2,0
80950,21922373,57527,Venn Diagram,0,2,1
80950,21922753,57521,Venn Diagram,0,2,2
80950,21923006,57599,Venn Diagram,0,2,3
80954,26115752,93166,Venn Diagram,0,0,0
80954,26116383,93217,Venn Diagram,0,0,1
80954,26116573,93238,Venn Diagram,1,0,2
80954,26116695,93216,Venn Diagram,1,1,2
80954,26116805,93206,Venn Diagram,1,2,2
80954,26116945,57563,Venn Diagram,0,3,2
80954,26117414,57545,Venn Diagram,0,3,3
80954,26118825,57608,Venn Diagram,1,3,4
80954,26119023,57554,Venn Diagram,1,4,4
80958,21922260,93152,Venn Diagram,0,0,0
80958,21922375,93168,Venn Diagram,0,0,1
80958,21922404,93225,Venn Diagram,0,0,2
80958,21922798,93161,Venn Diagram,0,0,3
80958,21922842,93214,Venn Diagram,0,0,4
80958,21922888,93238,Venn Diagram,0,0,5
80958,21922952,93151,Venn Diagram,0,0,6
80958,21923185,57602,Venn Diagram,0,0,7
80958,21923831,57473,Venn Diagram,0,0,8
80984,21930873,57482,Venn Diagram,0,0,0
80984,21931084,57623,Venn Diagram,0,0,1
80984,21931924,57476,Venn Diagram,0,0,2
80984,21932082,57470,Venn Diagram,0,0,3
80984,21932354,57563,Venn Diagram,0,0,4
80984,22324212,57548,Venn Diagram,0,0,5
80984,22324244,57461,Venn Diagram,0,0,6
80984,22324277,57635,Venn Diagram,0,0,7
80984,22324332,57506,Venn Diagram,0,0,8
80984,22324367,57638,Venn Diagram,0,0,9
80984,22324407,57581,Venn Diagram,0,0,10
80984,22324461,57629,Venn Diagram,0,0,11
80984,22324497,57620,Venn Diagram,0,0,12
80987,21929687,57560,Venn Diagram,0,0,0
80987,21930456,57575,Venn Diagram,0,0,1
80987,21931088,57464,Venn Diagram,0,0,2
80988,30143480,57512,Venn Diagram,0,0,0
80989,26115968,93162,Venn Diagram,0,0,0
80989,26116158,93221,Venn Diagram,1,0,1
80989,26119128,93185,Venn Diagram,0,1,1
80989,26119225,93191,Venn Diagram,1,1,2
80989,26119388,93216,Venn Diagram,1,2,2
80989,26119483,93194,Venn Diagram,1,3,2
80989,26120098,57482,Venn Diagram,0,4,2
80991,21931408,57521,Venn Diagram,0,0,0
80991,21931538,57506,Venn Diagram,0,0,1
80991,21931679,57533,Venn Diagram,0,0,2
80991,21931778,57482,Venn Diagram,0,0,3
80991,21931939,57464,Venn Diagram,0,0,4
80992,21929398,57515,Venn Diagram,0,0,0
80992,21930029,57545,Venn Diagram,0,0,1
80992,21930256,57572,Venn Diagram,0,0,2
80992,21930551,57464,Venn Diagram,0,0,3
80992,21930664,57566,Venn Diagram,0,0,4
80996,21930568,93157,Venn Diagram,0,0,0
80996,21930627,93238,Venn Diagram,0,0,1
80996,21930678,93165,Venn Diagram,0,0,2
80996,21930715,93175,Venn Diagram,0,0,3
80996,21930761,93219,Venn Diagram,0,0,4
80996,21930795,93235,Venn Diagram,0,0,5
80996,21930832,93164,Venn Diagram,0,0,6
80996,21930907,57485,Venn Diagram,0,0,7
80996,21931010,57512,Venn Diagram,0,0,8
80996,21931208,57572,Venn Diagram,0,0,9
80996,21931348,57542,Venn Diagram,0,0,10
80996,21931533,57488,Venn Diagram,0,0,11
81020,21952578,93146,Venn Diagram,0,0,0
81020,21953671,93180,Venn Diagram,0,0,1
81020,21954300,93225,Venn Diagram,0,0,2
81020,21954668,93156,Venn Diagram,0,0,3
81020,21954998,93178,Venn Diagram,1,0,4
81020,21955132,93222,Venn Diagram,0,1,4
81020,21955357,93243,Venn Diagram,1,1,5
81020,21956225,57500,Venn Diagram,1,2,5
81020,21956292,57485,Venn Diagram,1,3,5
81026,21957076,93178,Venn Diagram,0,0,0
81026,21957280,57551,Venn Diagram,0,0,1
81028,21952355,93245,Venn Diagram,1,0,0
81028,21952744,57521,Venn Diagram,0,1,0
81028,21956824,57638,Venn Diagram,1,1,1
81028,21956882,57572,Venn Diagram,1,2,1
81028,21956930,57491,Venn Diagram,1,3,1
81040,26089348,57542,Venn Diagram,0,0,0
81040,26089813,57566,Venn Diagram,1,0,1
81040,26089868,57506,Venn Diagram,1,1,1
81040,26089930,57623,Venn Diagram,1,2,1
81054,21966360,57515,Venn Diagram,1,0,0
81054,21966477,57638,Venn Diagram,1,1,0
81054,21966624,93206,Venn Diagram,0,2,0
81054,21966852,93240,Venn Diagram,1,2,1
81054,21966900,93147,Venn Diagram,0,3,1
81054,21967663,93232,Venn Diagram,1,3,2
81054,21967735,93156,Venn Diagram,1,4,2
81054,21967822,93216,Venn Diagram,1,5,2
81347,21902237,93210,Venn Diagram,1,0,0
81347,21902540,57620,Venn Diagram,1,1,0
81347,21902602,57482,Venn Diagram,0,2,0
81350,21901833,93245,Venn Diagram,0,0,0
81350,21902119,93171,Venn Diagram,0,0,1
81350,21902304,93244,Venn Diagram,0,0,2
81350,21902574,93184,Venn Diagram,0,0,3
81350,21902980,93188,Venn Diagram,1,0,4
81350,21903042,93160,Venn Diagram,0,1,4
81350,21903269,93167,Venn Diagram,1,1,5
81351,21901820,93235,Venn Diagram,1,0,0
81351,21902202,57554,Venn Diagram,1,1,0
81351,21902354,57545,Venn Diagram,0,2,0
81351,21903420,57488,Venn Diagram,1,2,1
81351,21903539,57509,Venn Diagram,1,3,1
81351,21903619,57638,Venn Diagram,1,4,1
81363,21901612,93149,Venn Diagram,0,0,0
81363,21901920,93160,Venn Diagram,1,0,1
81363,21901958,93237,Venn Diagram,0,1,1
81363,21902261,93172,Venn Diagram,0,1,2
81363,21902579,93203,Venn Diagram,1,1,3
81363,21902610,93210,Venn Diagram,1,2,3
81363,21902642,93239,Venn Diagram,1,3,3
81363,21902838,57491,Venn Diagram,1,4,3
81363,21902938,57482,Venn Diagram,0,5,3
81390,21922557,93223,Venn Diagram,0,0,0
81390,21922674,93179,Venn Diagram,0,0,1
81390,21922815,93198,Venn Diagram,0,0,2
81390,21922864,93233,Venn Diagram,0,0,3
81390,21923001,93234,Venn Diagram,0,0,4
81390,21923059,93203,Venn Diagram,0,0,5
81390,21923334,93212,Venn Diagram,0,0,6
81390,21923767,57557,Venn Diagram,0,0,7
81405,21930584,93225,Venn Diagram,0,0,0
81405,21930615,93190,Venn Diagram,0,0,1
81405,21930644,93152,Venn Diagram,0,0,2
81405,21930669,93200,Venn Diagram,0,0,3
81405,21930703,93169,Venn Diagram,0,0,4
81405,21930731,93198,Venn Diagram,0,0,5
81405,21930774,93172,Venn Diagram,0,0,6
81405,21930854,57581,Venn Diagram,0,0,7
81405,21930964,57611,Venn Diagram,0,0,8
81405,21931034,57461,Venn Diagram,0,0,9
81405,21931141,57521,Venn Diagram,0,0,10
81405,21931214,57584,Venn Diagram,0,0,11
81407,21932321,93242,Venn Diagram,0,0,0
81407,21932399,93172,Venn Diagram,0,0,1
81407,21932905,93158,Venn Diagram,0,0,2
81407,21932981,93207,Venn Diagram,0,0,3
81438,21955711,93226,Venn Diagram,0,0,0
81438,21956183,93213,Venn Diagram,1,0,1
81438,21956288,93227,Venn Diagram,1,1,1
81438,21956369,93191,Venn Diagram,0,2,1
81438,21956596,93217,Venn Diagram,1,2,2
81438,21956670,93155,Venn Diagram,0,3,2
81438,21956870,93154,Venn Diagram,0,3,3
81448,21952037,93166,Venn Diagram,0,0,0
81448,21952089,93213,Venn Diagram,0,0,1
81448,21952137,93147,Venn Diagram,0,0,2
81448,21952256,93218,Venn Diagram,0,0,3
81448,21952328,93174,Venn Diagram,0,0,4
81448,21952372,93226,Venn Diagram,0,0,5
81448,21952426,93146,Venn Diagram,0,0,6
81448,21952736,57461,Venn Diagram,0,0,7
81448,21953728,57614,Venn Diagram,0,0,8
81448,21954041,57623,Venn Diagram,0,0,9
81448,21954387,57467,Venn Diagram,0,0,10
81448,21955619,57629,Venn Diagram,0,0,11
81468,21952886,57464,Venn Diagram,0,0,0
81468,21954043,57506,Venn Diagram,0,0,1
81468,21954285,57581,Venn Diagram,0,0,2
81468,21955635,57602,Venn Diagram,1,0,3
81468,21955751,57470,Venn Diagram,0,1,3
81481,26089609,57494,Venn Diagram,0,0,0
81481,26089986,57527,Venn Diagram,0,0,1
81481,26090117,57587,Venn Diagram,1,0,2
81485,26088717,93208,Venn Diagram,1,0,0
81485,26088907,57596,Venn Diagram,1,1,0
81485,26088990,57605,Venn Diagram,1,2,0
81541,22057656,57545,Venn Diagram,1,0,0
81541,22057725,57581,Venn Diagram,1,1,0
81541,22057774,46839,Venn Diagram,0,2,0
81541,22058101,46830,Venn Diagram,1,2,1
81541,22058172,46857,Venn Diagram,0,3,1
81541,22058230,46842,Venn Diagram,1,3,2
81541,22058266,46833,Venn Diagram,1,4,2
81541,22058309,57506,Venn Diagram,1,5,2
81541,22058331,57500,Venn Diagram,1,6,2
81541,22118880,46851,Venn Diagram,1,7,2
81576,22100220,57623,Venn Diagram,0,0,0
