Unique-id,namea,OffTask,Avgright,Avgbug,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avg recent5wrong,Avgmanywrong-up
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-105,stuZ7qe7sr,N,0.75,0,0,6.5,-0.365137453,-1.662486647,-2.231585435,0.25,1,0.25,8.198863636,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-107,stuZtlf5qy,N,1,0,0,6.5,-0.341871978,1.288596789,-0.012460442,0,3.5,0,8.930769231,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-11,stuZs5hpzl,N,0.333333333,0,1,7,-0.364129418,-0.739304191,-0.566691162,0.666666667,5.666666667,0,7.220833333,2,2,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-112,stuZd2qlst,N,0.25,0.25,1,7,-0.357133448,-1.011131603,-1.56468186,0.75,13.25,1.25,4.2875,3,5,3,1
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-113,stuZ4epbt4,N,1,0,0,10.2,-0.323929455,-1.394172228,-2.245237799,0,0.8,0,8.327264239,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-116,stuZo1so4d,N,0.75,0,0.25,5,-0.503213259,-0.979507528,-1.158590085,0.25,0.5,0.75,5.607026144,0.25,0.25,0.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-119,stuZqf7gvd,N,0.666666667,0,0,7.333333333,0.277574432,-0.815804007,-1.900684584,0.333333333,0.333333333,3.333333333,4.683333333,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-12,stuZkdgidj,N,1,0,0,3,-0.684223213,-0.054837733,-1.35742072,0,1,0,21,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-14,stuZwuemo0,N,0,0,1,2,-0.759696835,0.620068933,-0.32129505,1,4,4,10.33333333,2,2,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-15,stuZfmanf0,N,1,0,0,6.5,-0.000563528,0.343216428,-0.145195261,0,0,0,6.2875,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-16,stuZvizcv6,N,1,0,0.5,3.5,-0.560872166,1.817916209,4.846997432,0,3,0,12.32142857,0.5,0.5,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-17,stuZ7qe7sr,N,1,0,0.5,9.5,0.040370098,0.026092888,0.272355808,0,0.5,0,10.32142857,0.5,0.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-19,stuZtlf5qy,N,0.5,0,0.5,8.5,-0.1390625,-1.160836241,-1.504583518,0.5,1,0.5,9,0.5,0.5,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-20,stuZocjg15,N,1,0,0,7,0.380743435,-0.012031609,-0.28253818,0,0,0,15.66666667,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-21,stuZdelokc,N,1,0,0.5,20,-0.156205924,0.838876736,-0.549097854,0,0.5,0,20.53571429,0.5,0.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-23,stuZ69b5pz,N,0.5,0,0,57.5,3.429231648,19.99188866,20.46487141,0.5,0.5,0.5,31,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-24,stuZd2qlst,N,1,0,0.5,15.5,0.438330035,2.210792675,2.224422547,0,0,0,12.13888889,0.5,0.5,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-25,stuZ4epbt4,N,1,0,0.666666667,11,0.238937552,-0.251480689,-0.392494015,0,2.333333333,0,9.395126706,0.666666667,0.666666667,1.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-26,stuZc3wba9,N,1,0,0,8.333333333,-0.092559443,-0.849059879,-2.175590491,0,1.333333333,0,9.615384615,0,0,0.333333333,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-27,stuZugulvw,N,1,0,0,8,-0.104158416,-1.092730973,-0.394040006,0,0,0,15.575,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-29,stuZ7ftk3h,N,0,0.5,0.5,12,0.003597998,0.061208267,-0.113238907,1,2.5,1.5,12.56666667,1,1,4,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-3,stuZ4epbt4,N,0.5,0.5,1,10.5,0.070204082,-0.567829403,-0.845660068,0.5,2,1,4.761363636,1.5,1.5,1.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-30,stuZluy8fm,N,0.5,0,0.5,18,0.552060432,-0.744756195,-0.13286948,0.5,1,1,10.7875,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-31,stuZqf7gvd,N,1,0,0,13,-0.227637818,-1.071669326,-1.264116507,0,0,0,8.2,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-32,stuZtp0ofb,N,1,0,0,10,0.067879098,-0.076718682,-1.040959589,0,0,0,9,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-35,stuZkfw2fn,N,1,0,0,13,0.024390244,-0.90966196,-1.237530813,0,0,0,13,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-36,stuZwuemo0,N,1,0,0,4.5,-0.412318487,0.890832427,-0.502504874,0,0,0,23.1,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-39,stuZ7qe7sr,N,1,0,0,9,0.201565544,0.677362111,-0.810005847,0,0,0,9.3,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-40,stuZ6pc8ea,Y,0,0,1,4,-0.620199628,0,0,1,2,0,4,1,1,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-41,stuZtlf5qy,N,1,0,1,17,-0.26125045,9.495372761,9.141813955,0,1,0,37.33333333,1,1,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-42,stuZocjg15,N,1,0,0,21,0.281604393,0.369277456,1.09805645,0,0,0,13.90909091,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-43,stuZdelokc,N,0,1,1,7,-0.533962039,0.712293439,1.20158734,1,7,3,22.33333333,2,2,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-45,stuZ69b5pz,N,1,0,0.25,9.5,0.088012253,-0.54837519,-0.787158721,0,0.25,0,22.625,0,0,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-46,stuZd2qlst,N,0.666666667,0,1,7,0.395671976,-0.480530202,1.151749967,0.333333333,7.666666667,0,7.283333333,0.333333333,1.333333333,3,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-47,stuZ4epbt4,N,1,0,0,20,0.112293773,-1.489766619,-2.116942534,0,0,0,19.1,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-48,stuZc3wba9,N,0.833333333,0,0.333333333,3,-0.759460213,-2.136620281,-3.315787448,0.166666667,8.333333333,3.166666667,5.631613757,1,1.666666667,1.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-49,stuZugulvw,N,1,0,0,48,0.460704607,-1.563359797,0.075489205,0,0,0,28.22222222,0,0,3,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-5,stuZugulvw,N,0.666666667,0,0,6.333333333,-0.326333518,-0.917835332,-2.0441835,0.333333333,1,3.666666667,10,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-52,stuZluy8fm,N,0.5,0,0.5,20.5,0.764360826,0.490507274,-0.139707525,0.5,1.5,3.5,7.833333333,0.5,0.5,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-53,stuZqf7gvd,N,0,1,0,13,-0.184433568,-0.93001771,-2.085994972,1,1,1,13,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-54,stuZtp0ofb,N,1,0,0,5,-0.41427541,-0.983502919,-1.991108631,0,1.25,0,8.10375817,0,0,0.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-56,stuZkdgidj,N,1,0,0,5,-0.406023454,0.555478421,3.709843422,0,0.75,0,12.12257576,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-57,stuZkfw2fn,N,0.333333333,0.333333333,0.333333333,9.333333333,-0.192597514,1.583783404,2.103720254,0.666666667,1,1,31.02424242,0.333333333,0.333333333,1.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-58,stuZwuemo0,N,1,0,0,6.333333333,-0.487803068,-1.236614538,-1.975318436,0,2,0,12.37089947,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-6,stuZo1so4d,N,0.666666667,0,0.666666667,7.333333333,-0.331119133,-1.3124753,-2.669608747,0.333333333,6.666666667,0,6.982570806,2,3.333333333,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-61,stuZ7qe7sr,N,1,0,0,39,3.831427734,-0.536008154,-1.648910537,0,0,0,9.25,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-64,stuZocjg15,N,1,0,0,17,1.149639815,13.41417911,14.33872231,0,0,0,28.75,0,0,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-65,stuZdelokc,N,1,0,0,14.5,0.349680707,0.313431877,-0.182568354,0,0,0,9.890909091,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-66,stuZld7cnv,N,1,0,1,133,9.733541388,0.62327332,2.210263604,0,4,0,24.07142857,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-67,stuZ69b5pz,N,1,0,0.333333333,7,-0.096249303,0.904487083,1.312261358,0,1.666666667,0,16.66666667,0.666666667,0.666666667,2.333333333,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-68,stuZd2qlst,N,1,0,1,9.5,0.215253387,1.450514845,2.476894323,0,0,0,9.216666667,1.5,1.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-69,stuZ4epbt4,N,0.666666667,0.333333333,0.666666667,7,-0.382370115,-0.362248603,0.385398475,0.333333333,9.666666667,3.333333333,14.54214286,1.333333333,1.666666667,2.666666667,0.333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-7,stuZ7ftk3h,N,1,0,0,9,-0.16944186,0.04822585,1.31394111,0,0.5,0,9.916666667,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-70,stuZc3wba9,N,1,0,0,4.75,-0.658586541,-1.322729026,-1.57616299,0,1.75,0,6.675,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-72,stuZo1so4d,N,1,0,0,4.333333333,-0.533392303,-0.361992512,0.408062028,0,3.666666667,0,8.583333333,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-73,stuZ7ftk3h,N,1,0,0,10,-0.072134039,-0.006249038,1.539213412,0,1,0,14.18253968,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-74,stuZluy8fm,N,1,0,0,12,0.570214013,1.053728638,0.137493764,0,0,0,10,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-75,stuZqf7gvd,N,0.2,0,0.8,13.4,-0.41246209,-1.69043549,-2.096947497,0.8,6,1.4,16.09293672,2.2,2.8,2.6,0.6
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-76,stuZtp0ofb,N,0.5,0.5,0.5,5.5,-0.477670926,0.657975285,0.636282133,0.5,5,1,8.75,0.5,0.5,1.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-77,stuZs5hpzl,N,1,0,0,10,-0.216872428,0.162702338,0.043275261,0,0,0,16.66666667,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-8,stuZluy8fm,N,1,0,0,22,0.475896366,-0.283533278,-0.666644471,0,1,0,18.1,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-83,stuZ7qe7sr,N,1,0,0,12,-0.171200322,0.27139737,-0.422817817,0,1,0,14.53787879,0,0,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-84,stuZ6pc8ea,N,0.75,0,0.5,7.25,-0.320194652,-1.577255192,-2.142934511,0.25,2,0,7.889705882,1.5,1.75,1.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-85,stuZtlf5qy,N,1,0,0,18,0.655147588,0.10405758,-0.400919795,0,0,0,13.11111111,0,0,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-86,stuZocjg15,N,0,0,1,56,4.661277174,1.763321012,1.451772099,1,16,12,9.5,2,4,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-87,stuZdelokc,N,1,0,0.5,9.5,0.136363636,-0.54363469,-1.426708331,0,0.5,0,10.7,0.5,0.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-88,stuZld7cnv,Y,1,0,0,0,-0.879214307,3.349450149,4.50473002,0,0,0,0,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-89,stuZ69b5pz,N,1,0,0,7,-0.223360656,1.105393238,2.055452035,0,7,0,19.57142857,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-9,stuZqf7gvd,N,1,0,0,9,-0.27293128,-0.698113444,-0.698113444,0,0.666666667,0,17.375,0,0,1.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-90,stuZd2qlst,N,0,0,0.5,8.5,-0.195081357,0.215362681,0.215362681,1,4.5,2.5,12.56309524,0.5,0.5,2.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-91,stuZ4epbt4,N,1,0,0.5,6.5,-0.416684203,-0.467974034,-0.439184565,0,2,0,7.4375,0.5,0.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-92,stuZc3wba9,N,0,0,1,5,-0.636363636,-1.13695965,-1.988261239,1,3.5,8.25,7.538963052,2.25,2.5,0.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-93,stuZugulvw,N,1,0,0,77,4.005213764,2.324858618,1.530428511,0,13,0,22.23809524,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-94,stuZo1so4d,N,1,0,0.25,3.75,-0.598890222,3.787539831,5.578383695,0,2,0,4.109375,0.5,0.5,2.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-95,stuZ7ftk3h,N,1,0,0,5,-0.126063418,-0.234107229,-0.756055433,0,1.333333333,0,10.75416667,0,0,0.333333333,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-96,stuZluy8fm,N,1,0,0,3,-0.55359865,-1.144443121,-0.770880079,0,0,0,9.421703297,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-98,stuZtp0ofb,N,1,0,0,9.5,-0.015701335,0.100676845,-0.260724319,0,6,0,6.518716578,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-99,stuZs5hpzl,N,0.666666667,0,0.666666667,9.333333333,-0.33018896,-1.75137989,-0.383009359,0.333333333,7.333333333,0,10.80826511,2,3.333333333,2,0.333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-1,stuZq7c6ht,N,0.8,0,0.2,3.2,-0.527686854,-0.984672863,-1.189294269,0.2,1.6,1,5.994920635,0.2,0.2,1.4,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-10,stuZbesazn,N,1,0,0,7.333333333,-0.510778944,-1.511277807,-2.413118401,0,0.333333333,0,12.02453102,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-100,stuZsndnap,N,1,0,0,6,0,0.280398159,0.069982147,0,0,0,9.111111111,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-101,stuZq7c6ht,N,1,0,0.666666667,6.333333333,-0.25928271,-1.040862062,-1.787222476,0,2.666666667,0,5.791721133,0.333333333,0.666666667,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-104,stuZ7pe2qa,N,0.75,0,0,6.25,-0.269486255,1.191033609,2.366117197,0.25,5.75,1,10.39224698,0,0,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-105,stuZa9ykl0,N,1,0,0,25,-0.285543608,17.57186351,16.29519768,0,0,0,33.66666667,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-107,stuZq83gfs,N,0,0,1,20,0.687817259,4.338040277,4.588934522,1,6.5,3.5,17.22982456,2.5,2.5,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-108,stuZcao8a9,N,1,0,0,8.5,-0.114309207,0.311049298,-0.82039048,0,0,0,9.080917874,0,0,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-109,stuZrvh0u3,N,1,0,0,9.666666667,0.051515933,0.705792224,0.771756399,0,0,0,11.63888889,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-111,stuZnt8mrw,N,1,0,0.5,14,0.58257321,-0.729018737,0.308933622,0,5,0,19.92083333,1,1,2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-112,stuZc0q0x3,N,0,0,0.5,12.5,0.422993594,1.16291254,1.042068845,1,3,9,9.208333333,0.5,0.5,1.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-114,stuZ3ilopc,N,1,0,0,4,-0.299069374,-1.347220171,-2.356023797,0,2.5,0,6.855072464,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-115,stuZlyhw0s,Y,1,0,0,0.5,-0.729676787,-0.650105989,-0.213486927,0,0,0,5.541666667,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-116,stuZ7rnhoz,N,1,0,0,6.75,-0.257206411,-0.503414317,1.356245779,0,0.5,0,14.55898693,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-117,stuZy39wrp,N,1,0,0.25,6.5,-0.44241992,-1.34414958,-2.221136735,0,11,0,10.59343896,0.25,0.25,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-118,stuZz7hnu0,N,1,0,0.5,5,-0.49324547,3.235302471,2.529231142,0,0.5,0,15.90625,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-119,stuZy9ooyh,N,1,0,0.666666667,6,-0.335935621,0.496253504,3.940084253,0,0.333333333,0,14.00641026,0.666666667,1,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-13,stuZmwzvdx,N,1,0,0,3.8,-0.603978754,-1.729625264,-2.601573925,0,0.6,0,6.269255189,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-14,stuZ3ilopc,N,1,0,0,22,0.155005022,-0.920177812,-1.508167752,0,1,0,15.2,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-15,stuZlyhw0s,N,0,0,0,19,1.033818694,-2.119513514,-2.409981716,1,1,4,8.538461538,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-17,stuZy39wrp,N,1,0,0.6,4,-0.587523279,-1.6355778,-2.713470748,0,4.8,0,3.798823529,0,0.4,0.2,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-19,stuZy9ooyh,N,0.333333333,0,0.666666667,8.333333333,-0.287037037,4.974722358,4.931417745,0.666666667,1.666666667,1.333333333,13.41758242,1,1,2.666666667,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-20,stuZsndnap,N,0.4,0.2,0.2,3.4,-0.312735311,-1.228614987,-1.67307082,0.6,1.2,0.4,3.6,0.2,0.2,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-21,stuZq7c6ht,N,1,0,0,29,1.71784829,10.27527409,8.78311865,0,1.5,0,19.59340659,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-26,stuZes44g9,N,1,0,0,7,-0.058823529,-0.909641885,-2.106061653,0,0,0,8.858974359,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-27,stuZq83gfs,N,1,0,0,14,0,-1.063229223,-1.727777628,0,0,0,11.66666667,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-28,stuZcao8a9,N,0,0,0,12,-0.109899695,0.010210271,-1.212068894,1,2,3,12.1,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-29,stuZrvh0u3,N,1,0,0,4.8,-0.531807338,5.246751967,9.877065029,0,0,0,7.766666667,0,0,0.8,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-3,stuZz2gmhc,N,1,0,0,5,-0.42646357,0.100617066,-0.433619192,0,0.333333333,0,4.381766382,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-31,stuZnt8mrw,N,1,0,1,9,0.223424816,16.45245458,19.05659342,0,1,0,29.5,3,3,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-32,stuZc0q0x3,N,1,0,0,19,1.106666667,0.221716312,1.400326554,0,0,0,16.5,0,0,3,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-34,stuZ3ilopc,N,1,0,0,7,-0.278920925,-0.860112114,-1.141311862,0,0.5,0,6.925,0,0,2.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-37,stuZy39wrp,N,1,0,0.5,10,-0.162253593,-1.171171894,-0.872129842,0,11.5,0,10.48814229,1.5,2,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-38,stuZz7hnu0,N,1,0,0,11,0.269758841,0.649601266,0.019612114,0,0,0,10.6875,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-39,stuZy9ooyh,N,1,0,0,11,-0.763444136,-1.058751327,-1.327183622,0,0,0,18.6875,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-4,stuZ7pe2qa,N,0,0,0.5,11.5,-0.092970522,0.077972835,-0.211430809,1,1.5,5.5,20.21428571,0.5,0.5,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-40,stuZsndnap,N,1,0,0,10,-0.29413652,10.28937516,11.92896324,0,0,0,12.83333333,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-41,stuZq7c6ht,N,0,0,1,22.5,3.355397149,2.090503175,6.299260812,1,5.5,10.5,6.871541502,1,3,3,1
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-43,stuZz2gmhc,N,1,0,0,14,0.108247423,-0.436430751,-1.632847561,0,0,0,17.2,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-44,stuZ7pe2qa,N,1,0,0,8.5,0.166487413,2.331089017,2.345522632,0,0,0,6.142857143,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-45,stuZa9ykl0,N,1,0,0,6,-0.045454545,-0.905739661,-1.18301096,0,0,0,5.454545455,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-46,stuZes44g9,N,1,0,0,36,0.666666667,0.214349511,1.134817758,0,0,0,36,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-47,stuZq83gfs,N,1,0,0,5.25,-0.509912179,-0.26634047,0.042008328,0,0.75,0,6.566964286,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-48,stuZcao8a9,N,0,0,1,5.2,-0.476353652,-1.10811642,-1.308435031,1,10,3,9.848029229,3,4.4,2.6,0.6
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-5,stuZa9ykl0,N,1,0,0,9,0,-0.125,-1.125,0,0,0,8.3125,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-52,stuZc0q0x3,N,0,0.5,0.5,12.5,-0.121734255,2.079627568,1.784473592,1,3,0.5,11.77777778,0.5,1,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-54,stuZ3ilopc,N,1,0,0.333333333,7.333333333,-0.358919321,-0.690984253,-0.991432068,0,1,0,7.650793651,0.333333333,0.333333333,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-55,stuZlyhw0s,N,1,0,0,159,11.15361191,2.629065934,1.020731229,0,0,0,41.4,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-56,stuZ7rnhoz,N,0,0,1,4,-0.699890204,-0.014731861,1.804635926,1,2,6,28.875,1,1,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-57,stuZy39wrp,N,0.5,0,0.5,7.5,-0.464471461,0.910016023,1.477613058,0.5,11.5,0,11.23333333,1,2,1.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-58,stuZz7hnu0,N,1,0,0,11.25,-0.466332133,1.092779597,3.614344508,0,0,0,11.96517857,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-59,stuZy9ooyh,N,1,0,0,8.5,-0.488134571,0.35974038,0.715988092,0,0,0,10.6038961,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-6,stuZes44g9,N,1,0,0,8,-0.359259259,-0.185022108,-1.012419046,0,0,0,14.75,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-60,stuZsndnap,N,0.4,0.2,0.6,8,-0.376954842,-1.490480913,-1.870170243,0.6,5.2,0.2,12.49416667,1,1.6,1.8,0.2
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-61,stuZq7c6ht,N,0.75,0,0,6.25,-0.375633782,-1.497586378,-1.754238394,0.25,2.75,2.25,6.050391738,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-63,stuZz2gmhc,N,0.75,0,0.25,8,0.015260549,-0.943528567,-1.33091413,0.25,1.5,2.5,10.17282609,0.25,0.25,0.75,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-64,stuZ7pe2qa,N,0,1,0,18,1.036676798,1.673914785,1.162561211,1,1,1,8.222222222,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-65,stuZa9ykl0,N,1,0,0,29,-0.109589041,-0.854986779,-1.951725261,0,0,0,34.45454545,0,0,0,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-67,stuZq83gfs,N,1,0,1,12,0.14847725,0.412538896,-1.121004494,0,1,0,17.62142857,0.5,0.5,0.5,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-68,stuZcao8a9,N,1,0,0,9.5,-0.096644643,-0.593260481,-0.619021284,0,2,0,10.25,0,0,1,0
awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-72,stuZc0q0x3,N,1,0,1,7,-0.392319405,4.245715598,2.939313249,0,2,0,13.25,1,1,2,0
