Row,lesson,namea,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help, recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Coder,Unique-id
28646,CTA1Z12ZT,stuZsndnap,Skill115,R7C1,1,0,0,0,0,0,0,-1.0,0.999999801,1,6,-0.548433048,-0.612942613,-1.112942613,0,8,0,0,66.66666667,1,1,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-5
28678,CTA1Z12ZT,stuZsndnap,Skill149,R3C3,0,1,0,0,0,0,0,0.999596457,0.999596457,0,3,-0.662163646,0.272639769,-0.636480308,1,15,0,12,15.24137931,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-25
28679,CTA1Z12ZT,stuZsndnap,Skill149,R3C3,1,0,0,0,0,0,0,-1.0,0.999596457,1,18,0.60472268,-0.865420244,-1.32535447,0,15,0,0,15.33333333,1,1,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-25
28709,CTA1Z12ZT,stuZsndnap,Skill102,yMax,1,0,0,0,0,0,0,1.0,1.0,0,8,-0.383776712,1.567046462,2.349979363,0,2,0,0,11.57142857,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-45
28710,CTA1Z12ZT,stuZsndnap,Skill124,Series1Label,1,0,0,0,0,0,0,1.0,1.0,0,9,-0.399780407,1.781478155,1.967053534,0,5,0,0,13.91666667,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-45
28802,CTA1Z12ZT,stuZt7rs3h,Skill1,R5C1,0,0,0,0,0,0,0,-1.0,0.735153049,1,1,-0.856439275,1.148963706,1.960749107,1,2,0,0,3.5,1,1,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-30
28803,CTA1Z12ZT,stuZt7rs3h,Skill96,R5C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,5,-0.389854392,1.107066539,1.104309832,0,0,0,0,5.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-30
28804,CTA1Z12ZT,stuZt7rs3h,Skill108,R5C1,1,0,0,0,0,0,0,-1.0,0.735153049,1,0,-0.928219637,1.629845912,-0.09732996,0,2,0,0,22.33333333,2,2,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-30
28805,CTA1Z12ZT,stuZt7rs3h,Skill96,R5C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,1,-0.648282098,-2.174513304,-0.21100749,0,0,0,0,3.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-30
28806,CTA1Z12ZT,stuZt7rs3h,Skill108,R6C1,1,0,0,0,0,0,0,0.96776108,0.96776108,0,10,0.179128673,-1.966356127,0.053344177,0,0,0,0,19.25,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-30
28962,CTA1Z12ZT,stuZt7rs3h,Skill102,xMax,0,0,0,0,0,0,0,0.556962602,0.556962602,0,22,0.842324268,-0.167146347,0.871087824,1,9,0,0,13.72727273,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-11
29034,CTA1Z12ZT,stuZt7rs3h,Skill24,N3505xstrategic,1,0,0,0,0,0,0,0.999999919,0.999999919,0,7,0.263157895,-0.609078778,-2.373681318,0,0,0,0,5.846153846,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55
29035,CTA1Z12ZT,stuZt7rs3h,Skill90,R7C1,1,0,0,0,0,0,0,0.888286674,0.888286674,0,3,-0.741961742,0.008055854,-1.254084148,0,6,0,0,3.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55
29036,CTA1Z12ZT,stuZt7rs3h,Skill91,R7C2,1,0,0,0,0,0,0,0.999899152,0.999899152,0,1,-0.734749621,-0.652273235,-1.087882625,0,1,0,0,0.4,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55
29037,CTA1Z12ZT,stuZt7rs3h,Skill91,R7C3,1,0,0,0,0,0,0,0.999990623,0.999990623,0,0,-0.740959895,-1.213553468,-1.468655509,0,0,0,0,0.333333333,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55
29038,CTA1Z12ZT,stuZt7rs3h,Skill121,XLabel,1,0,0,0,0,0,0,0.888286674,0.888286674,0,14,0.362476069,-2.217671257,-2.12798275,0,5,0,0,14.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-55
29065,CTA1Z12ZT,stuZt7rs3h,Skill136,R1C2,1,0,0,0,0,0,0,-1.0,0.28609832,1,0,-0.941745255,4.591319612,6.45214938,0,11,0,0,14.90909091,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-77
29066,CTA1Z12ZT,stuZt7rs3h,Skill143,R1C3,0,1,0,0,0,0,0,0.227491469,0.227491469,0,60,3.306749525,4.125376945,3.193929196,1,7,0,2,77.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-77
29093,CTA1Z12ZT,stuZt7rs3h,Skill97,R4C3,0,1,0,0,0,0,0,-1.0,0.993259177,1,34,5.491026231,0.635926943,6.728568397,1,3,0,1,34.0,2,2,0,2,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-99
29113,CTA1Z12ZT,stuZt7rs3h,Skill24,N550x17615strategic,1,0,0,0,0,0,0,0.999999998,0.999999998,0,9,0.474358974,-0.143748288,-1.29913219,0,0,0,0,6.058823529,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-121
29136,CTA1Z12ZT,stuZt7rs3h,Skill24,N300x17385strategic,1,0,0,0,0,0,0,1.0,1.0,0,5,-0.168316832,-1.318946302,-0.785612969,0,0,0,0,5.947368421,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-143
29137,CTA1Z12ZT,stuZt7rs3h,Skill115,R7C1,0,0,0,0,0,0,0,-1.0,0.214242657,1,7,-0.483923484,-0.620596467,-1.820596467,1,8,0,0,13.06666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-143
29138,CTA1Z12ZT,stuZt7rs3h,Skill1,R7C1,0,0,0,0,0,0,0,-1.0,0.993259177,1,1,-0.870980871,-0.318906982,-1.971186618,1,9,0,0,3.1375,1,1,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-143
29139,CTA1Z12ZT,stuZt7rs3h,Skill115,R7C1,1,0,0,0,0,0,0,-1.0,0.214242657,1,10,-0.29039479,-1.523221187,-1.975500822,0,9,0,0,12.96774194,2,2,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-143
29201,CTA1Z12ZT,stuZt7rs3h,Skill108,R4C1,0,0,0,0,0,0,0,0.999999998,0.999999998,0,43,2.844114359,0.527436099,2.115511961,1,8,0,2,13.46666667,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-10
29253,CTA1Z12ZT,stuZt7rs3h,Skill102,xMax,0,0,0,0,0,0,0,0.195423421,0.195423421,0,17,0.441818992,0.888311895,0.270791198,1,21,0,29,9.981481481,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-48
29271,CTA1Z12ZT,stuZt7rs3h,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.999999996,1,17,1.08329152,3.950898212,5.681813875,0,3,0,0,14.11538462,2,2,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_h1zaz4-04.01.2011_at_13:42:15-1301679735000-67
29388,CTA1Z12ZT,stuZt7rs3h,Skill133,Intersection1X,0,0,0,0,0,0,0,-1.0,0.999981625,1,29,1.33044164,1.843331787,1.464651839,1,11,0,9,11.0,2,2,0,3,0,0,0,jkalka,jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-12
29409,CTA1Z12ZT,stuZt7rs3h,Skill1,DoneButtonGoalNode,1,0,0,0,0,0,0,-1.0,0.84526763,1,4,-0.072234763,0.208466545,1.304131922,0,8,0,0,3.52173913,1,1,0,1,0,0,0,jkalka,jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-33
29410,CTA1Z12ZT,stuZt7rs3h,Skill148,R1C1,0,1,0,0,0,0,0,0.206073547,0.206073547,0,45,2.494163424,-0.136890814,1.040049333,1,6,0,6,22.0,0,0,0,1,0,0,0,jkalka,jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-33
29496,CTA1Z12ZRAH,stuZtlf5qy,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.96776108,1,5,-0.499081124,0.255972696,-0.324757154,1,9,0,6,10.72727273,3,5,0,4,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-89
29497,CTA1Z12ZRAH,stuZtlf5qy,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.96776108,1,0,-0.916513521,-0.578892098,-0.742189551,1,10,0,0,9.833333333,3,5,0,4,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-89
29498,CTA1Z12ZRAH,stuZtlf5qy,Skill1,xMax,0,0,0,0,0,0,0,-1.0,0.206073547,1,2,-0.749540562,-1.747702809,-1.159621948,1,11,0,0,14.33333333,3,5,0,3,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-89
29499,CTA1Z12ZRAH,stuZtlf5qy,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.96776108,1,36,2.088999737,-2.165135206,-2.24494618,1,12,0,7,11.84615385,3,5,0,3,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-89
29562,CTA1Z12ZRAH,stuZtlf5qy,VALUE,N120x1000160xstrategic,0,0,0,0,0,0,0,0.28609832,0.28609832,0,9,-0.09375,-1.413030615,-1.535173307,1,1,0,1,9.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-19
29563,CTA1Z12ZRAH,stuZtlf5qy,Skill17,N120x1000160xstrategic,1,0,0,0,0,0,0,-1.0,0.888286674,1,8,-0.184375,-0.908641867,-1.47399373,0,1,0,0,9.0,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-19
29596,CTA1Z12ZRAH,stuZtlf5qy,Skill149,R3C2,1,0,0,0,0,0,0,-1.0,0.999693189,1,17,-0.26125045,9.495372761,9.141813955,0,1,0,0,37.33333333,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-41
29650,CTA1Z12ZRAH,stuZtlf5qy,Skill128,R2C2,1,0,0,0,0,0,0,0.999999753,0.999999753,0,18,0.655147588,0.10405758,-0.400919795,0,0,0,0,13.11111111,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-85
29671,CTA1Z12ZRAH,stuZtlf5qy,Skill24,N01x325strategic,1,0,0,0,0,0,0,1.0,1.0,0,4,-0.465648855,1.103489333,0.249788863,0,0,0,0,6.461538462,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-107
29672,CTA1Z12ZRAH,stuZtlf5qy,Skill115,R5C1,1,0,0,0,0,0,0,0.999377113,0.999377113,0,9,-0.2180951,1.473704245,-0.274709747,0,7,0,0,11.4,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-107
29712,CTA1Z12ZRAH,stuZtlf5qy,Skill149,R3C3,1,0,0,0,0,0,0,0.99999993,0.99999993,0,18,0.499939737,2.646547966,2.192899621,0,0,0,0,30.25,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-4
29741,CTA1Z12ZRAH,stuZtlf5qy,Skill33,N013x039x2995strategic,1,0,0,0,0,0,0,-1.0,0.998916343,1,10,-0.266666667,-0.86276392,3.173441326,0,4,0,0,10.0,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-26
29742,CTA1Z12ZRAH,stuZtlf5qy,Skill42,N026x2995strategic,0,1,0,0,0,0,0,0.28609832,0.28609832,0,9,0.25,-0.318483304,-0.301920993,1,1,0,1,9.0,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-26
29809,CTA1Z12ZRAH,stuZtlf5qy,Skill124,Series2Label,1,0,0,0,0,0,0,0.999999999,0.999999999,0,9,-0.288065844,-1.316586793,-0.896829708,0,1,0,0,16.69230769,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-70
29861,CTA1Z12ZRAH,stuZtlf5qy,Skill1,N13x14xstrategic,0,0,0,0,0,0,0,-1.0,0.973219594,1,12,-0.212121212,-1.887613686,-2.311856111,1,9,0,15,7.875,2,4,0,2,0,0,0,jkalka,jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-1
29917,CTA1Z12ZT,stuZtp0ofb,Skill115,R7C1,1,0,0,0,0,0,0,-1.0,0.735153049,1,4,-0.677452177,-0.534460856,-2.147403469,0,2,0,0,2.0,0,2,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34
29918,CTA1Z12ZT,stuZtp0ofb,Skill91,R7C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.86737481,-1.002169021,-2.01838434,0,0,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34
29919,CTA1Z12ZT,stuZtp0ofb,Skill91,R7C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.740959895,-1.67836736,-2.079287844,0,0,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34
29920,CTA1Z12ZT,stuZtp0ofb,Skill124,Series1Label,1,0,0,0,0,0,0,0.888286674,0.888286674,0,40,1.460900329,-2.285786883,-2.610503726,0,0,0,0,40.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-34
29942,CTA1Z12ZT,stuZtp0ofb,Skill135,R1C1,1,0,0,0,0,0,0,0.988464307,0.988464307,0,8,-0.31635933,0.565693825,-0.812855071,0,0,0,0,3.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-57
29943,CTA1Z12ZT,stuZtp0ofb,Skill126,R1C2,0,1,0,0,0,0,0,0.28609832,0.28609832,0,24,0.456368628,-0.071249101,-0.362258565,1,1,0,1,24.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-57
29971,CTA1Z12ZT,stuZtp0ofb,VALUE,N120x1000160xstrategic,0,0,0,0,0,0,0,-1.0,0.206073547,1,7,-0.171521036,0.616957929,0.18217532,1,2,0,5,21.2,1,1,0,4,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-80
29972,CTA1Z12ZT,stuZtp0ofb,Skill17,N120x1000160xstrategic,0,0,0,0,0,0,0,-1.0,0.206073547,1,6,-0.275080906,-0.024563107,0.245436893,1,3,0,0,6.0,2,2,0,4,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-80
30004,CTA1Z12ZT,stuZtp0ofb,Skill1,R3C2,0,0,0,0,0,0,0,-1.0,0.972959727,1,3,-0.743322371,0.164243927,1.658940403,1,3,0,0,4.692307692,2,2,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103
30005,CTA1Z12ZT,stuZtp0ofb,Skill149,R3C2,1,0,0,0,0,0,0,-1.0,0.999693189,1,9,-0.358305928,-0.304884896,-1.508475993,0,3,0,0,18.14285714,3,3,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103
30006,CTA1Z12ZT,stuZtp0ofb,Skill149,R3C3,1,0,0,0,0,0,0,0.999971467,0.999971467,0,7,-0.324327293,-1.588273041,-0.937384372,0,0,0,0,16.75,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103
30007,CTA1Z12ZT,stuZtp0ofb,Skill108,R4C1,1,0,0,0,0,0,0,0.999997363,0.999997363,0,16,0.485226002,-1.425955591,-0.987518116,0,0,0,0,21.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-103
30067,CTA1Z12ZT,stuZtp0ofb,Skill136,R1C2,1,0,0,0,0,0,0,0.999999128,0.999999128,0,0,-0.941745255,2.029453604,3.330851314,0,1,0,0,16.57142857,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-10
30068,CTA1Z12ZT,stuZtp0ofb,Skill144,R2C3,1,0,0,0,0,0,0,0.999990623,0.999990623,0,23,3.325171401,1.345496159,2.090234727,0,0,0,0,16.4,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-10
30100,CTA1Z12ZT,stuZtp0ofb,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.999999919,0.999999919,0,10,0.067879098,-0.076718682,-1.040959589,0,0,0,0,9.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-32
30136,CTA1Z12ZT,stuZtp0ofb,Skill108,R4C1,1,0,0,0,0,0,0,0.999999998,0.999999998,0,13,0.223127296,-1.141900055,-2.297309171,0,1,0,0,16.47058824,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-54
30137,CTA1Z12ZT,stuZtp0ofb,Skill99,R4C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.879214307,-0.678904555,-1.496477317,0,0,0,0,0.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-54
30138,CTA1Z12ZT,stuZtp0ofb,Skill94,R4C3,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.814542108,-0.64257795,-1.797987066,0,4,0,0,0.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-54
30139,CTA1Z12ZT,stuZtp0ofb,Skill108,R5C2,1,0,0,0,0,0,0,1.0,1.0,0,7,-0.186472522,-1.470629118,-2.372660969,0,0,0,0,15.94444444,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-54
30176,CTA1Z12ZT,stuZtp0ofb,Skill138,YLabel,0,1,0,0,0,0,0,0.227491469,0.227491469,0,4,-0.598208405,1.007543362,0.989510047,1,5,0,2,8.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-76
30177,CTA1Z12ZT,stuZtp0ofb,Skill123,YLabel,1,0,0,0,0,0,0,-1.0,0.888286674,1,7,-0.357133448,0.308407209,0.283054219,0,5,0,0,9.0,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-76
30206,CTA1Z12ZT,stuZtp0ofb,Skill24,N300x6888strategic,1,0,0,0,0,0,0,1.0,1.0,0,5,-0.108108108,-0.144373304,-0.269810634,0,0,0,0,6.272727273,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-98
30207,CTA1Z12ZT,stuZtp0ofb,Skill115,R5C1,1,0,0,0,0,0,0,0.999999801,0.999999801,0,14,0.076705439,0.345726993,-0.251638005,0,12,0,0,6.764705882,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-98
30288,CTA1Z12ZT,stuZtp0ofb,Skill124,Series2Label,1,0,0,0,0,0,0,1.0,1.0,0,24,0.847079038,-1.154486186,-2.011504572,0,0,0,0,20.85714286,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-14
30351,CTA1Z12ZRAH,stuZtw1yyx,Skill149,R3C3,0,0,0,0,0,0,0,0.411535664,0.411535664,0,8,-0.28950223,-0.805565019,-0.650882994,1,1,0,4,18.14285714,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-8
30352,CTA1Z12ZRAH,stuZtw1yyx,Skill149,R3C3,0,0,0,0,0,0,0,-1.0,0.411535664,1,14,0.18416295,-1.222419546,-0.637289471,1,2,0,5,17.625,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-8
30411,CTA1Z12ZRAH,stuZtw1yyx,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.556962602,1,11,0.001837753,15.6174849,15.8827671,1,13,0,12,22.0625,3,3,0,3,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-83
30412,CTA1Z12ZRAH,stuZtw1yyx,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.556962602,1,0,-0.916513521,-0.578892098,15.29415259,1,14,0,0,20.76470588,3,4,0,4,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-83
30413,CTA1Z12ZRAH,stuZtw1yyx,Skill102,xMax,0,0,0,0,0,0,0,-1.0,0.556962602,1,9,-0.165135206,-1.246783933,14.70280914,1,15,0,13,20.11111111,3,5,0,4,1,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-83
30436,CTA1Z12ZRAH,stuZtw1yyx,Skill19,N525021x585013xstrategic,1,0,0,0,0,0,0,-1.0,0.28609832,1,29,-0.458239278,37.9602438,36.59041952,0,1,0,0,29.0,1,1,0,3,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-38
30443,CTA1Z12ZRAH,stuZtw1yyx,Skill17,N021x60013xstrategic,1,0,0,0,0,0,0,-1.0,0.28609832,1,59,4.696202532,0.227848101,-1.488162473,0,5,0,0,22.33333333,3,4,0,3,1,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-62
30465,CTA1Z12ZRAH,stuZtw1yyx,Skill133,Intersection1Y,0,0,0,0,0,0,0,0.735153049,0.735153049,0,5,-0.329096809,3.931670475,4.112726084,1,1,0,1,34.5,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-86
30501,CTA1Z12ZRAH,stuZtw1yyx,Skill60,N1500160strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,51,0.0,-4.44e-16,0.773584906,0,0,0,0,51.0,0,0,0,4,0,0,0,jkalka,jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-16
30524,CTA1Z12ZT,stuZu26cso,Skill24,N021x0strategic,1,0,0,0,0,0,0,0.988464307,0.988464307,0,5,-0.142857143,-0.888121705,-0.954398712,0,0,0,0,4.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-34
30525,CTA1Z12ZT,stuZu26cso,Skill96,R5C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,3,-0.593236261,-1.143726202,-0.720485316,0,0,0,0,3.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-34
30526,CTA1Z12ZT,stuZu26cso,Skill96,R5C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.824141049,-0.824328698,-1.624215109,0,0,0,0,1.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-34
30527,CTA1Z12ZT,stuZu26cso,Skill108,R5C1,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.928219637,-1.560234453,-2.561103512,0,0,0,0,10.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-34
30528,CTA1Z12ZT,stuZu26cso,Skill108,R6C1,1,0,0,0,0,0,0,0.998916343,0.998916343,0,59,5.431610942,-2.345596947,-2.576689384,0,0,0,0,26.66666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-34
30551,CTA1Z12ZT,stuZu26cso,Skill104,xScale,1,0,0,0,0,0,0,-1.0,0.888286674,1,4,-0.405057015,2.786582691,3.235610583,0,0,0,0,14.0,2,2,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54
30552,CTA1Z12ZT,stuZu26cso,Skill104,yScale,1,0,0,0,0,0,0,0.988464307,0.988464307,0,4,-0.421307911,0.644787946,2.104750547,0,0,0,0,11.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54
30553,CTA1Z12ZT,stuZu26cso,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,38,3.513798294,-0.799326113,1.960217764,0,0,0,0,16.8,1,1,0,0,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54
30572,CTA1Z12ZT,stuZu26cso,Skill136,R1C3,1,0,0,0,0,0,0,0.999899152,0.999899152,0,21,0.553253927,2.67199469,2.161804473,0,0,0,0,19.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-74
30642,CTA1Z12ZT,stuZu26cso,Skill101,R5C2,1,0,0,0,0,0,0,0.999899152,0.999899152,0,0,-0.898309065,-0.230986869,0.029159198,0,0,0,0,1.25,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-15
30643,CTA1Z12ZT,stuZu26cso,VALUE,N35075x125xstrategic,0,0,0,0,0,0,0,0.227491469,0.227491469,0,19,0.836734694,-1.821603627,0.02710217,1,1,0,2,13.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-15
30674,CTA1Z12ZT,stuZu26cso,Skill149,R3C2,0,0,0,0,0,0,0,-1.0,0.999949362,1,12,-0.165797706,0.926181659,2.060447186,1,3,0,3,19.33333333,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-37
